nm;Pute2_2, (M, id=5248);Rind1_1, (M, id=5249);Rind1_2, (M, id=5250);Rind1_3 Schwarte, (M, id=5251);Rind1_4, (M, id=5252);Rind1_5 Sehne, (M, id=5253);Rind2 Fett, (M, id=5254);Rind Rumpsteak, (M, id=5255);Rind Rumpsteak Schwarte, (M, id=5256);Schweinenacken1 Fett, (M, id=5257);Schweinenacken1 Fett, (M, id=5258);Schweinenacken1 Knochen, (M, id=5259);Schweinenachen1 Knochenmark, (M, id=5260);Schweineruecken1, (M, id=5261);Schweineruecken1 Sehne, (M, id=5262);Schweineruecken2, (M, id=5263);Schweineruecken3, (M, id=5264);Schweineruecken4, (M, id=5265);Kotelett Fett, (M, id=5952);Kotelett Fleisch dunkel, (M, id=5953);Kotelett Fleisch hell, (M, id=5954);Kotelett Knochen, (M, id=5955);Kotelett Knochenmark, (M, id=5956);Rumpsteak Fleisch dunkel, (M, id=5957);Rumpsteak Fett, (M, id=5958);Rumpsteak Fleisch hell, (M, id=5959);Jungbulle Hüftsteak 1, (M, id=5966);Jungbulle Hüftsteak 2, (M, id=5967);Rinderhüfte 1, (M, id=5971);Rinderhüfte 2, (M, id=5972);Rinderhüfte 3 Fett, (M, id=5973);Rinderhüfte 4, (M, id=5974);Rinderkeule 1 Fett, (M, id=5975);Rinderkeule 2, (M, id=5976);Rinderkeule 3, (M, id=5977);Schwein 1, (M, id=5978);Schwein 2, (M, id=5979);Schweinenacken 1-1 Fett, (M, id=5980);Schweinenacken 1-2, (M, id=5981);Schweinerücken 1-1, (M, id=5982);Schweinerücken 1-2, (M, id=5983);Schwein Fett, (M, id=5984);Weisswurst, (M, id=5986);Schweinefleisch Fett 1, (M, id=5987);Schweinefleisch Fett 2, (M, id=5988);Schweinefleisch Fett 3, (M, id=5989);Schweinefleisch Fett Blut, (M, id=5990);Schweinefleisch Fleisch 1, (M, id=5991);Schweinefleisch Fleisch 2, (M, id=5992);Schweinefleisch Fleisch 3, (M, id=5993);Schweinefleisch Fleisch 4, (M, id=5994);Schweinefleisch Knochen 1, (M, id=5995);Schweinefleisch Knochen 2, (M, id=5996);Schweinefleisch Knochen 3, (M, id=5997);Schweinefleisch Knochen Rippe, (M, id=5998);Schweinefleisch Knochenmark 1, (M, id=5999);Schweinefleisch Knorpel, (M, id=6000);Schweinefleisch Schwarte, (M, id=6001);Schweinefleisch Sehne 1, (M, id=6002);Huhn1_1, (M, id=5237);Huhn1_2, (M, id=5238);Huhn2 Fett, (M, id=5239);Huhn2, (M, id=5240);Jungbulle1_1, (M, id=5241);Jungbulle1_2, (M, id=5242);Jungbulle2, (M, id=5243);Jungbulle3, (M, id=5244);Pute1_1, (M, id=5245);Pute1_2, (M, id=5246);Pute2_1, (M, id=5247)
1120;6,64020653054;2,40665632115;4,05230191378;11,6839711801;3,74911452737;5,81550910182;12,2701241269;2,63866862451;21,9790247102;4,27241328393;25,0982134388;24,32948164;13,886124753;2,08556142752;15,1946981603;4,65555052279;2,77229326284;3,74857030646;15,3424008208;3,38762177829;4,92147028004;17,711192851;28,9022619383;5,46514699265;18,3199554515;7,67582311369;20,0217921368;5,32418808315;8,12302862509;10,1892336193;23,7944448557;6,15943629734;20,3336214171;5,64666867466;6,28379757833;3,20069853864;5,47131294281;30,2516508032;10,1186914689;7,56743007862;5,00819819598;22,3325414466;32,2967763093;30,7779339335;16,3603231674;37,5571695056;17,5006989426;6,18766157989;8,62864332824;14,5379651588;9,78253308351;25,4990630721;35,5716844848;31,6625228657;15,9603095741;24,1358621581;15,9279215802;33,0778163045;10,3752312944;3,07307435074;1,7636672771;16,9235144999;1,52569284742;4,12035387576;3,57915432787;4,74664649708;4,21167055864;2,60744182472;2,87604171687;3,32875522444
1130;6,463817597;2,44394720449;3,88720255966;11,3712574358;3,68797712507;5,6723936474;12,0757654048;2,56620439126;21,5148819119;4,11303976595;24,2254094093;24,3048388385;13,7254798171;2,0298800053;14,9701366826;4,51985254053;2,6579162853;3,6951725284;14,8128668869;3,19649579122;4,58299363691;17,0240962375;28,8629381618;5,33977136314;17,9193892832;7,37336691588;18,540941573;4,83457899497;7,3876397963;9,20211803387;22,5591007816;5,667442377;19,4362076246;5,16069604213;5,59487721744;2,88106222743;5,12568021735;28,7961851049;9,28760434277;7,03834538777;4,48013937779;21,2264549973;30,1479340393;29,8013703443;15,864957003;36,8199795854;17,1200115908;6,05287492502;8,36612997196;14,1465482109;9,23548656996;25,3744162004;35,2003803006;31,41515597;16,0473497852;23,3168833968;15,4510003867;32,0786854997;9,85208262725;2,99909067808;1,72898352514;16,5058629504;1,56922213425;4,11610118574;3,49184062523;4,63175158508;4,16202345039;2,52658982346;2,8350130931;3,32551577733
1140;5,89200826817;2,13666583073;3,47257489548;10,7518020426;3,18039911275;5,19273504976;11,2809808349;2,16487495597;20,3569990959;3,58972936662;22,5938919861;23,6519077884;12,8949243159;1,73773038161;14,0530969019;3,8989738675;2,29706838303;3,27792900992;13,76898358;2,78039084755;4,09214479712;15,7266600943;27,696418198;5,12009456147;16,9833040817;6,82019962321;16,5603851494;4,35431344266;6,48235946656;8,01973583492;20,9781703597;4,99789102201;18,0584970752;4,5421145776;4,82739687601;2,59987561222;4,63707317861;26,4367240353;8,12690215025;6,52398393038;3,77798580907;19,4064204444;26,6652309185;27,7154625687;14,8337678183;34,5561633349;16,0361694861;5,18529859459;7,2885028532;13,3136430066;8,14835148283;24,6411756564;34,0337721065;30,2188134283;15,6591634725;21,7798750289;14,3738289288;30,1803901895;9,17070334927;2,671258857;1,52612672405;15,3170953223;1,25540372427;3,6850482224;3,08125105819;4,02547715465;3,62744261681;2,15644482372;2,34795850105;3,13023046716
1150;5,25134440708;1,90962768582;3,1358340219;10,2664751232;2,84484022666;4,78773004936;10,3327117219;1,9745068272;18,7477874729;3,13610726701;20,3700203897;22,6600804093;12,0519092569;1,51333424569;12,9796136703;3,41315064378;2,03699648387;2,98594951044;12,0975912193;2,3476090544;3,44898304274;14,2744959672;26,0096516938;4,78231249609;15,8380479675;6,12134125713;15,1538569494;3,8588892105;5,86556487312;7,16216257018;19,6598057967;4,45932309542;16,5463792871;4,12104770059;4,32865591221;2,29663872755;4,26364225362;23,8937023387;7,39319155325;5,81290874375;3,31881517927;17,5969590979;24,3090760617;24,8626470334;13,535027439;31,6877117738;14,7120096706;4,60491788284;6,80557626589;12,775226115;7,2296551489;23,4513778582;32,7637773306;28,7533919183;15,1743143347;20,406018379;13,5236734559;27,4123364029;8,54813782946;2,30791133703;1,40721789895;14,0811373353;1,12632838818;3,2607762966;2,68754819663;3,68562686101;3,25490703148;1,77534807092;1,9729355032;3,01989222365
1160;4,78412017021;1,63672975122;2,83044444762;9,80779183817;2,52539147581;4,42175243111;9,22863518837;1,62719748977;17,2392183514;2,80446641677;18,2648159052;21,9765676612;11,3422973627;1,27931182001;11,6768552717;3,00218602208;1,7116025229;2,67124565327;10,6524982824;2,12204521061;3,28024199032;13,4365555403;24,7533131921;4,57449833296;14,810026615;5,89292569098;14,261369126;3,72686720474;5,46036351507;6,7880304664;18,8903363973;4,25210584741;15,2995511915;3,91002560373;4,14310568914;2,20229425876;4,16891421321;21,6931972719;7,08410854684;5,50531761827;3,09262338119;16,1582118893;22,9770200659;21,918359632;12,1806870945;28,8990129668;13,4786749641;4,19308141521;6,26729342615;12,2398879943;6,64434021468;22,2118194447;31,5222885829;27,238630267;14,6177241012;19,2532466487;12,7609148339;24,7504659406;8,09659326574;2,09987935185;1,17188279888;12,6273828833;1,01415429392;2,9534018778;2,38823906562;3,2569010597;2,88376357591;1,36979331587;1,65688481983;2,85334300474
1170;4,66733401943;1,6800176717;2,71541347999;9,51312958556;2,46701108967;4,2591814489;8,64701532657;1,66021631302;16,1891756292;2,70772390886;17,0130629979;21,4237493871;10,9277012736;1,2529186543;11,1027930144;2,8462757931;1,6546429001;2,62190664901;9,58847492119;2,03026480533;2,98150813085;12,7836137421;23,6523547923;4,44086313131;13,9207944807;5,53608587876;13,7141175013;3,62986018745;5,27587463141;6,52481901005;18,3704482964;4,1220131368;14,4445046272;3,77787374997;3,85243411516;2,1305663243;4,03667264992;20,6621552713;6,94366938478;5,25127887722;2,95632480388;15,4028654602;22,2681968754;20,2919459998;11,3575298196;27,2937478282;12,8303697721;4,01526528918;5,98774362616;11,8933704511;6,37782946777;21,3890202455;30,7334606046;26,1803838131;14,1928879285;18,8398270142;12,3298225338;23,2100179847;7,70303912898;2,04378822148;1,15925634248;11,8775149889;0,944263433398;2,8864417754;2,30772002847;3,21678756689;2,83299458911;1,35631615834;1,59128851103;2,8499225116
1180;4,45388952216;1,55149150293;2,59020016185;9,34037684722;2,45824512852;4,1066679633;8,16236820626;1,52948329761;15,456210483;2,6542086183;15,9385627069;21,2115456756;10,6209411674;1,19020551615;10,4090177614;2,73888550435;1,55595315439;2,55044030794;8,87182593078;2,01993869989;2,89333594587;12,6537773281;22,994158035;4,46286009852;13,4226291529;5,5001299832;13,4186213248;3,58375560124;5,1446233676;6,25023526624;17,91622924;3,98539281642;13,273929389;3,70538405001;3,84367742708;2,12216979869;3,94680641686;18,7642835425;6,76190424705;5,00326894818;2,81822688715;14,1973462033;21,4184179612;19,0409817559;10,8949870764;25,9190265368;12,3165439336;3,96324234321;5,83383975093;11,6162143103;5,93482221347;20,841954041;30,099947505;25,6540244908;13,9441419647;18,4581109094;11,9990322204;21,9743833672;7,55337290448;1,99245415201;1,1212696779;11,2656929151;0,930824246479;2,81873960202;2,21637129666;3,08434450225;2,69972475452;1,32059456403;1,4924776891;2,79249039902
1190;4,43136698348;1,66605246132;2,64500711435;9,36600860316;2,46757499254;4,13319615911;7,46861111129;1,63647318755;14,3826543154;2,65682732702;14,6425832773;21,0629096806;10,513155063;1,24378893833;9,72210888334;2,8498827239;1,69511223831;2,58156277705;7,71829299224;1,99427628347;2,79440691151;12,415324801;22,3752324279;4,45869200621;12,7073826404;5,43314375512;13,252118501;3,54364875334;5,06032912475;6,21738752876;17,6339303128;4,03484901727;12,2431123969;3,75144918371;3,78718580099;2,08418106588;3,9260653403;17,2488637057;6,78159633033;4,81380427123;2,81534525679;13,1121517639;20,8003201475;16,9572028575;10,0821489675;23,7281764297;11,6480298022;3,84031060005;5,69029372836;11,4535223896;5,7422533488;19,9672845571;29,7257780874;25,1602521627;13,6670204127;18,1316430141;11,8926167707;19,9252399117;7,33142604536;2,03621240117;1,26035792591;10,3684939956;1,02144689525;2,9271304704;2,3341764543;3,1044123174;2,71874356995;1,39349532699;1,6951636594;2,86029323313
1200;4,10321849339;1,4044459047;2,40976879284;9,05350194681;2,13727132491;3,81267039185;6,72373520132;1,34345087508;13,2756073176;2,40241279031;13,2203657903;20,8001111256;10,1096105421;1,04267820958;8,74749098639;2,4726556238;1,40682558973;2,31707829321;6,82753626171;1,8909270788;2,74782893591;12,2507417413;21,9374753836;4,27011418721;12,0179272379;5,48518154784;13,1947216348;3,52115534545;4,97954091661;6,209260335;17,4432631286;3,91313825688;11,3810943637;3,67390622665;3,72951208897;2,07291342003;3,82559215194;15,7488500462;6,80464769528;4,60823834489;2,70429653685;12,1021730334;20,2979366154;15,4018949728;9,49443841947;21,9723078001;11,1483765097;3,82220217652;5,75633964436;11,3230575958;5,72382670103;19,469378721;29,5677770611;25,0286247118;13,5372308273;18,0283865523;11,8666521275;18,4105684586;7,27565240489;1,85307072117;1,03635581501;9,46188822073;0,844796617653;2,62650026523;1,99573217767;2,87402282503;2,47846759379;1,03252535893;1,2566572095;2,70909813155
1210;4,20124722481;1,51845166628;2,45846179208;9,10127928486;2,27796630447;3,84047008768;6,45164474417;1,4473738201;12,7974001482;2,57379594566;12,6993728181;20,8730587739;10,1544104649;1,15754851727;8,47712846368;2,59998208411;1,53561120662;2,39341165226;6,27308138881;2,03910904393;2,79814726074;12,4153821027;21,6435959947;4,37691857507;11,6483796688;5,34355194875;13,1269301276;3,57940877823;5,09766419554;6,22080396419;17,1667473392;4,00493487375;11,5420798491;3,742854321;3,74485238988;2,14932451626;3,86518046178;16,1343363095;6,84103662963;4,79051270787;2,79823628508;12,3852210745;20,4312445226;14,5106377457;9,123836605;20,7095122975;10,81202421;3,81815143744;5,64723729774;11,2518211437;5,57521181535;19,0693634428;29,6387631404;25,0269854023;13,5492650326;18,0159185009;11,8739596439;17,4338449591;7,09245011233;1,92561796576;1,08078519533;9,12536614552;0,877405976984;2,77455728481;2,1076031457;2,97151951926;2,59171985075;1,07153679846;1,37197426318;2,70281732419
1220;4,44234098615;1,68819588937;2,64388866748;9,19757379707;2,50733913064;4,05332127153;7,25981851122;1,65577972919;13,817654496;2,65150740584;14,1018727349;21,9406190559;10,6463755845;1,28327261528;9,55871905484;2,8108393684;1,62699608761;2,62127655938;7,26905170281;2,04137673912;2,84903366073;12,4212504162;22,7074612032;4,41350188971;12,2307065346;5,55954943897;13,1175761796;3,55989877284;5,08652371932;6,25495753597;17,0193930374;3,95551715543;13,4653559694;3,79721129801;3,7527831155;2,07311080812;3,86557178546;19,2068291662;7,00548750812;5,00696337492;2,79321500966;14,5643558041;21,6019253799;16,2892270075;9,72045478211;22,5537848798;11,3379198208;3,77825735869;5,78648318341;11,3932039634;5,86890204271;20,1054514793;29,9865243802;25,7192863736;13,877081661;17,9944761311;12,040458469;19,2910171839;7,01225067605;2,09297715927;1,26369713038;10,2973960183;1,04944473353;2,9256239603;2,44072995296;3,18067753834;2,7565101634;1,49255275141;1,65825104749;2,92922379219
1230;4,59880234381;1,61887748628;2,63333885574;9,05729669103;2,40547362296;3,89723919136;8,41262605691;1,50064250977;15,7555086781;2,69775267502;16,5212674398;22,6518356186;10,8955414204;1,24674184111;10,8067282008;2,86115304193;1,65293050427;2,5092314517;9,25808874335;2,12919236248;2,88701579326;12,5616728615;24,2497638077;4,46453743393;13,5252151176;5,50802440849;13,114753696;3,626709526;5,08842681304;6,31393145387;16,8815508212;4,00795457651;15,1900880019;3,79626915109;3,76479546452;2,08402589017;3,92717447383;22,0138614813;7,10245187243;5,2545988812;2,82525332808;16,239365825;22,5080701942;19,8737948351;11,0231134321;26,4206250606;12,7562003278;3,77927559968;5,72174442343;11,5740001314;5,9188295501;21,7737901496;30,5467208469;26,5679026332;14,7199176851;18,0136171542;12,3076207312;22,7428622876;7,08978188931;2,00949800794;1,14986374796;11,8551671905;0,970052708707;2,9018942647;2,2376559448;3,07728768718;2,71025417017;1,27490118059;1,55122284105;2,80512072665
1240;4,64471040463;1,64017998177;2,60027207565;8,96494030886;2,34831393762;3,86892695863;9,35563185134;1,55532866127;17,1228590451;2,60481972561;18,278966946;23,2036223918;11,0326310791;1,09429704852;11,5873735805;2,69905524091;1,52676923743;2,45848883661;10,5579846228;2,13111315072;3,02412859756;12,6535248855;25,3041694357;4,34665784925;14,3111221911;5,41946062538;13,1213061803;3,57365368881;5,08613591436;6,33665364275;16,7434067106;4,03105122815;16,1205273343;3,80870611335;3,78300911978;2,08416025216;3,85889398673;23,6094845929;7,18059852607;5,33340600791;2,88002331592;17,1993790719;23,0865713796;22,5585494065;12,1061812105;29,0486891286;13,7235955793;3,94111984179;5,89792516228;11,8743394024;6,1422623022;23,0681026751;31,1393727718;27,2615178981;15,2341668739;18,0981404528;12,5041310848;25,2553760254;7,353682361;1,9938468331;1,16638642865;13,0305948253;0,946696585866;2,80554166807;2,19212562027;3,09810313119;2,69374891403;1,28046200994;1,45753084431;2,75665721728
1250;4,80927977327;1,67902554229;2,68256673418;8,91842536754;2,33860270797;3,78256795133;9,83760140528;1,50934693881;17,9672752864;2,73040198918;19,387831108;23,759132615;11,273665741;1,17103512573;12,1149786714;2,80414957894;1,60992798898;2,46271485096;11,3412244635;2,17649443212;2,93196721506;12,7574055697;25,9906592852;4,48185653125;14,8799670836;5,5918241592;13,0651661438;3,5521642886;5,15038349972;6,34922893855;16,4854872594;3,96924328014;16,6923516031;3,80984850788;3,78503132999;2,11938761874;3,87640080657;24,6195353584;7,13048975287;5,4244046375;2,83312673278;17,6771893858;23,368546764;23,9488347478;12,7796034762;30,5448919037;14,2933865209;4,01148697266;5,83395126579;11,9489955724;6,20809399811;23,6984757022;31,2193423463;27,5815005049;15,5282135799;18,1829279795;12,6624199118;26,5757244963;7,30089023995;2,01326309149;1,11974592646;13,6407286015;0,908355347538;2,8887153132;2,24676770908;3,0129077357;2,68364990049;1,2459272384;1,54647741963;2,86085835772
1260;4,88174455441;1,72272181755;2,75337403446;8,97027876122;2,51534730069;3,81058719381;10,1995574281;1,58583396378;18,4960379347;2,75688492766;19,9111890208;23,9527498233;11,3237060073;1,28778929826;12,4278561281;2,8645054215;1,68143553098;2,62077728899;11,754710757;2,31402049082;3,00968087769;12,738652652;26,2831098655;4,54920114817;15,0609286598;5,72031586417;12,8319153016;3,5848399697;5,0797781767;6,30423234913;16,3185058795;4,08165497035;16,9258590978;3,85860044127;3,79619531715;2,13480543203;3,89990090766;25,146887767;7,20099453479;5,40738178079;2,89568593189;17,926201365;23,4430668976;24,9196929991;13,0379665386;31,158328145;14,6487919197;3,81167915063;5,64736699647;11,9394822899;6,12490288266;24,0625749673;31,2720496256;27,6980523003;15,5643510911;18,0066810419;12,6498150122;27,362233069;7,0775343356;2,03012342742;1,1694727455;14,0407516349;0,991481727515;2,95105956785;2,30149028863;3,18819138395;2,78291713651;1,35842642807;1,66579592198;2,82200112604
1270;4,7456689979;1,66854212482;2,65654884525;8,78420796932;2,35854326824;3,69759772177;10,3295973138;1,47938052353;18,7170252638;2,65479628066;20,2286078636;23,9475184769;11,2594357288;1,16363422717;12,4476142449;2,70907559544;1,57099464098;2,49528578001;11,8805415601;2,09540311489;2,85978533499;12,4838978352;26,2135430628;4,39019593717;15,1190497435;5,48297753314;12,5264425247;3,45594774473;5,02575994897;6,13934686302;16,0359613703;3,94264356583;16,9914305101;3,739649257;3,69077823664;1,9562672211;3,73607303559;25,3170323242;7,01706260668;5,29936162103;2,75950578148;18,039905555;23,237340665;25,5017530846;13,4333602213;31,6771070557;14,8025841329;4,0594833022;5,98688780878;12,0692522884;6,31847971172;24,1738296738;31,2697287978;27,7375256402;15,7505560649;17,8242622003;12,7609675293;27,8688556287;7,13986484925;1,99113039995;1,14917946926;14,1678219762;0,937191490256;2,87660072074;2,23327044311;3,07411227042;2,65000592518;1,28087532751;1,48981545817;2,80142743127
1280;4,79269625275;1,60167499516;2,70321392049;8,65312964494;2,3502129616;3,62208280297;10,3587723477;1,44274372603;18,7558676955;2,63811754665;20,3030920173;23,7629118377;11,1781880764;1,17985854893;12,3275936138;2,70357501681;1,54684700599;2,43200901883;12,0098470127;2,13226668001;2,92454027897;12,4012463545;26,2564398139;4,41790936021;15,1474697823;5,56338062725;12,2916241369;3,46405016189;4,90801745912;6,02217323809;15,5613821653;3,8553066123;16,9217995305;3,68280993211;3,59765807335;2,0211369693;3,76251816318;25,2963206324;6,97168861791;5,24911665417;2,70850419988;17,8914342261;22,9242851479;25,6488125708;13,4693135065;31,603061809;14,6837354997;3,7656026458;5,62250164142;11,7578700887;6,02533632218;24,2277770746;31,0374972481;27,4342193393;15,6751388378;17,7239360491;12,5796690397;27,9922100526;6,95337768981;1,91114833196;1,08899783326;14,1148254787;0,916291935861;2,86112324504;2,14430868711;2,97418565933;2,68632731321;1,23748450492;1,45493963235;2,73075354822
1290;4,7151712873;1,67148193093;2,61536159873;8,72243378834;2,32502389661;3,60426104054;10,5284059115;1,44982629776;18,9107318136;2,64898482304;20,3560468643;23,9233002525;11,0619897007;1,19225587791;12,5134162233;2,75915481348;1,57313129169;2,46334247677;11,9508426451;2,13562793964;2,79044869408;12,0767106337;26,0520205741;4,42728161689;15,1134994815;5,35814140867;11,765036212;3,36159249529;4,74114154781;5,83657057658;15,1331973521;3,81209313657;16,7085265956;3,55793815528;3,47773520162;1,97078411085;3,75162198329;25,0953084765;6,71203581068;5,21709037013;2,65046337387;17,6637467367;22,2259808574;25,6787194682;13,4941941779;31,4583928397;14,7295692259;3,72057021759;5,74155901259;11,7461535647;5,98064544563;24,1998924051;30,8974200121;27,394771139;15,6603106097;17,4338199326;12,5238346698;27,9991906554;6,80337339612;2,02683931599;1,13718513126;14,2285394806;0,955170227289;2,82581235545;2,1818923651;2,95637377938;2,60382785477;1,2100841037;1,63764371485;2,82077789286
1300;4,58219312492;1,54126155415;2,51719258104;8,42579798439;2,21252687846;3,39268841866;10,331630173;1,34544502277;18,7015211929;2,45720080752;20,2629392365;23,5689295612;10,8609821289;1,10552060744;12,3113437789;2,59006511752;1,43443038245;2,402587485;11,8428476321;2,01917455449;2,73135840985;11,8216580954;25,6663212378;4,24479243351;14,964028462;5,40125321203;11,0735495656;3,01739189991;4,49431735671;5,39981807028;14,4324577085;3,45164996351;16,3690458069;3,34769571393;3,25517550103;1,807490242;3,45278924494;24,8520039311;6,30871288289;4,95169736848;2,36115029415;17,25768402;21,296895717;25,6617872587;13,4395186635;31,1938779279;14,4593087958;3,6170955703;5,4992453637;11,552924042;5,73877719958;23,9727453378;30,5457369819;27,055780588;15,5439536959;16,9708886196;12,3996581307;27,7635371578;6,66716776591;1,86162241881;1,07942007821;13,8980477111;0,903142020588;2,69958611813;2,03022089603;2,76957656329;2,46951417396;1,15681367264;1,40717328384;2,75975581466
1310;4,38714168422;1,51836623059;2,40214702519;8,27554523614;2,08482112832;3,19246217883;10,228682353;1,3189754143;18,4397921027;2,3970548205;19,8528590188;22,7541473371;10,3637454202;1,0389474916;12,0497913051;2,44252528488;1,44478790466;2,31578668519;11,7012173348;2,04941756601;2,5182105808;11,2361716754;25,0792105043;4,20269834107;14,5451747749;5,12340885483;10,2383319611;2,92277617078;4,18819457436;5,00702657559;13,8224671395;3,32494825631;15,8169882863;3,07453642179;3,04021015866;1,76370360153;3,30643813211;24,3962322551;5,86820231692;4,86388759714;2,16832430094;16,6675443905;19,988077775;25,369667971;13,3392202975;30,5601556206;13,960312257;3,35997553391;5,17485094014;11,2542665673;5,41437396452;23,5428179925;30,0523443846;26,3663364621;15,2609512026;16,5412687311;12,162949727;27,4276472776;6,35679193586;1,69826632596;0,999005054092;13,7094012677;0,84294570119;2,58294437194;1,91263351822;2,66997827131;2,32531464244;1,12207285396;1,36226400316;2,6872562566
1320;4,00705252579;1,37167762033;2,19055252964;8,0421143339;1,94876473865;3,06182672126;9,98828720734;1,16466171113;18,0796521556;2,18901239901;19,4476022063;22,0048901541;9,86248029012;0,970015548424;11,7748699621;2,18056331388;1,20323412241;2,10424251791;11,3351489166;1,66754943342;2,1384109538;10,4636713604;23,8985858275;3,9921873302;14,1451770538;4,86670171914;9,24664363511;2,62065305533;3,7892515693;4,363653666;12,9848422494;2,9635356104;15,1534790426;2,81101671595;2,67844782606;1,59107542071;3,07372865906;23,5602643913;5,45196988085;4,56412255759;1,9174145683;15,8648499613;18,535833624;24,9280825741;13,1848408132;29,8086874494;13,3579661776;3,1002803679;5,04318034488;10,9979802472;5,12124967385;22,9894243163;29,3817670497;25,5534991253;14,8974117979;15,7999236866;11,8409234938;26,8567900827;6,11591204242;1,67416158325;0,958699662463;13,2931358811;0,77852246961;2,3910936224;1,80754411341;2,3512270118;2,11851415187;0,892009977937;1,14818463047;2,65238867432
1330;3,76744958509;1,19074307016;2,04607308206;7,67124650428;1,69205734108;2,78526118681;9,67564722735;0,94500252876;17,6574423218;1,91885898863;18,7747705892;21,0303017581;9,27807356933;0,843767626876;11,37864809;1,90675523069;1,10600132329;1,92219940676;11,0630912688;1,68762238696;2,13175385116;9,75656581879;22,868729197;3,86338242511;13,6482705437;4,72678809877;8,3822476454;2,42424662391;3,57100706701;4,1113737932;12,2555116447;2,75912261437;14,4560608647;2,63766063145;2,4590368818;1,55421808835;3,01094202053;22,6860522034;4,93080974856;4,37542022622;1,72929625606;15,0535691999;17,1383324605;24,2184626297;12,9098210136;28,4623905441;12,5113012046;2,74768066603;4,80547603842;10,4047819816;4,53458126327;22,1345282212;28,2551026293;24,3531462011;14,3947625507;15,0082622344;11,3836464503;25,9315449238;5,70931335954;1,41889705215;0,816753207296;12,6893776536;0,657836169406;2,10496680997;1,49989465244;2,13327147314;1,8345072967;0,703888993824;0,967380467868;2,52819275079
1340;3,52897575554;1,17940235348;1,9248891131;7,58160598365;1,77810214213;2,67002230112;9,32175758758;0,950202305095;17,0154968742;1,89454858408;17,956303605;20,0276084096;8,66236323514;0,84018533535;11,0091027227;1,87966642443;1,05527593177;1,95739770622;10,569390538;1,61603390748;1,82127696899;9,07509003191;21,8487224738;3,79501110375;13,2674884509;4,44042241738;7,5326080236;2,19466334988;3,28479058837;3,62661910959;11,4196772503;2,50152378795;13,5206086168;2,34210128049;2,27523165043;1,43476866761;2,84990914423;21,4108102459;4,52034698817;4,20017062958;1,550695355;14,0501741901;15,7043485843;23,433965635;12,5583906833;27,16646923;11,8676133815;2,393266948;4,33648830893;10,0816903766;4,11734896495;21,2489095876;27,2580904985;23,3917517086;13,9179614669;14,3444618517;10,9597660417;25,1964402748;5,48811101767;1,36403537188;0,854958535246;12,1929429426;0,705788191247;2,10760817851;1,43535295144;2,08356013351;1,76231246714;0,654227203096;0,985574313858;2,49107676666
1350;3,16344550267;1,01957711557;1,6507456637;7,34345253335;1,47989728687;2,36250298776;8,84815901392;0,816605030077;16,3520021855;1,65315198682;17,2019805329;19,1658518879;8,26491034011;0,676719784541;10,5670889821;1,48761137135;0,852123755198;1,61124281964;9,92670558273;1,2413447865;1,57455694353;8,2734576633;20,4765464758;3,50256746367;12,5339378238;4,21394485511;6,8403169368;1,96472202206;3,07224251281;3,42210737848;10,9647969561;2,31218904035;12,6348022259;2,13104753515;2,0720933867;1,33636606739;2,69840204463;20,0524998164;4,23343454935;3,97120677775;1,37757937415;13,1313037875;14,7230609555;22,3815358209;12,1705806207;25,8083214511;11,1199027306;2,3248642424;4,61582290496;9,79756009851;4,01109511997;20,4927555678;26,5879226027;22,2388820983;13,447321945;13,7958837436;10,568429493;24,1648591473;5,2418901666;1,23071262889;0,773537717714;11,5071051498;0,533707312284;1,84592970133;1,23565755423;1,7748933454;1,53161036883;0,41184498323;0,720319030592;2,50506371254
1360;3,10632997256;0,994235162064;1,72896611193;7,24971996437;1,4034780227;2,32068489623;8,40932035009;0,749995449239;15,4661055413;1,69619699965;16,3020801933;18,3428869691;7,90918853523;0,704662001133;9,97089615682;1,55477880313;0,87713761692;1,6492606757;9,35894550345;1,39895500732;1,5607043722;7,97684412236;19,4957383725;3,53055954278;11,9911505785;4,18016668111;6,22759425359;1,96856903245;3,00132521487;3,08722320306;10,427303237;2,22829424662;11,6625964717;2,07642303029;1,98803131534;1,3043124993;2,64651934302;18,5329085494;3,97045276199;3,87065607811;1,29464508164;11,9332052078;13,5367889858;20,8281290705;11,463932939;24,2692042843;10,3950631127;2,05254199487;4,09600724951;9,50905074393;3,6276413055;19,5968853617;25,6885242481;21,3448872802;12,8610230215;13,4085144733;10,2514798229;22,588691396;4,96782922737;1,1709029618;0,659962204187;10,7485480916;0,560345131795;1,78709942379;1,14943713924;1,67685290291;1,51184593776;0,494582259522;0,797453701216;2,439875275
